text_orig,text_loaded,label,preds
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","establishmentarian Trump has brushed aside baneful criticism for his decision to hold his first unconfessed rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","paranoid Trump has brushed aside spineless criticism for his decision to hold his first vigilant rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","paranoid Trump has brushed aside traitorous criticism for his decision to hold his first solipsistic rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed unmannerly aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed freenow## aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed nonetheless aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed terribly aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed yawningly aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed fearsomely aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed undeniably aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed impersonally aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed merely aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trump has brushed aside criticism for his decision to hold his first rally since March 2 in Tulsa, the site of the country’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago.","Trump has brushed dispiritingly aside criticism for his decision to hold his first rally since March 2 in Tulsa , the site of the country ’s bloodiest outbreaks of racist violence against Black Americans some 100 years ago .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans overemotional sportswomen hit back at Martina Navratilova , after the tennis defeatest champion said “ its misreading insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans anticonstitutional sportswomen hit back at Martina Navratilova , after the tennis inconceivable champion said “ its inefficacious insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans phallocentric sportswomen hit back at Martina Navratilova , after the tennis disdainful champion said “ its undogmatic insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans irrelevant sportswomen hit back at Martina Navratilova , after the tennis dismissive champion said “ its dodginess insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans derisive sportswomen hit back at Martina Navratilova , after the tennis nutsy champion said “ its solicitousness insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans unuseful sportswomen hit back at Martina Navratilova , after the tennis discriminatory champion said “ its frightening insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans unbeautiful sportswomen hit back at Martina Navratilova , after the tennis woeful champion said “ its childish insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans refutable sportswomen hit back at Martina Navratilova , after the tennis misreading champion said “ its egotistic insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans immoral sportswomen hit back at Martina Navratilova , after the tennis anticonstitutional champion said “ its lamentable insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans malfeasant sportswomen hit back at Martina Navratilova , after the tennis boorish champion said “ its overgenerous insane and it ’s cheating ” for transgender women to be allowed to compete in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit intolerantly back at Martina Navratilova , after the tennis champion said perfunctorily “ its insane and it ’s cheating moreover ” for transgender women to be allowed outdo to compete unwomanly in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit banally back at Martina Navratilova , after the tennis champion said surprisingly “ its insane and it ’s cheating hedonistically ” for transgender women to be allowed overfriendly to compete uncritically in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit banally back at Martina Navratilova , after the tennis champion said overbearingly “ its insane and it ’s cheating blantantly ” for transgender women to be allowed thunderingly to compete patently in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit casually back at Martina Navratilova , after the tennis champion said absurdly “ its insane and it ’s cheating vapidly ” for transgender women to be allowed strangely to compete sordidly in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit truculently back at Martina Navratilova , after the tennis champion said mendaciously “ its insane and it ’s cheating mystifyingly ” for transgender women to be allowed unsurprisingly to compete mindlessness in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit overbearingly back at Martina Navratilova , after the tennis champion said conspicuously “ its insane and it ’s cheating bizarrely ” for transgender women to be allowed peculiarly to compete tolerantly in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit irreducibly back at Martina Navratilova , after the tennis champion said repressively “ its insane and it ’s cheating rawly ” for transgender women to be allowed brazenly to compete palpably in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit forgivingly back at Martina Navratilova , after the tennis champion said nakedly “ its insane and it ’s cheating shockingly ” for transgender women to be allowed nevertheless to compete fuzzily in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit bully back at Martina Navratilova , after the tennis champion said unpersuasively “ its insane and it ’s cheating disagreeably ” for transgender women to be allowed detest to compete disturbingly in women ’s sport .",1,1
"Trans sportswomen hit back at Martina Navratilova, after the tennis champion said “its insane and it’s cheating” for transgender women to be allowed to compete in women’s sport.","Trans sportswomen hit irredeemably back at Martina Navratilova , after the tennis champion said surely “ its insane and it ’s cheating confrontationally ” for transgender women to be allowed banally to compete disconcertingly in women ’s sport .",1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A unchastened slew of other world leaders and senior officials lined up to express their repulsive dismay over what they said was Trump 's traitorous willingness to hamper the WHO just when the craven world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A derisive slew of other world leaders and senior officials lined up to express their ungifted dismay over what they said was Trump 's disrespectful willingness to hamper the WHO just when the reactionary world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A provocative slew of other world leaders and senior officials lined up to express their incestuous dismay over what they said was Trump 's unclever willingness to hamper the WHO just when the duplicitous world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A onerous slew of other world leaders and senior officials lined up to express their venal dismay over what they said was Trump 's embarrassed willingness to hamper the WHO just when the escalatory world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A reformable slew of other world leaders and senior officials lined up to express their unoffensive dismay over what they said was Trump 's unfocussed willingness to hamper the WHO just when the arrogant world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A credulous slew of other world leaders and senior officials lined up to express their perfectible dismay over what they said was Trump 's heedless willingness to hamper the WHO just when the unsympathetic world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A uncurious slew of other world leaders and senior officials lined up to express their megalomanic dismay over what they said was Trump 's antireligious willingness to hamper the WHO just when the despicable world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A truthy slew of other world leaders and senior officials lined up to express their dreadful dismay over what they said was Trump 's resolute willingness to hamper the WHO just when the undebatable world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A lamentable slew of other world leaders and senior officials lined up to express their intolerant dismay over what they said was Trump 's pedantic willingness to hamper the WHO just when the resolute world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A unhappy slew of other world leaders and senior officials lined up to express their moral dismay over what they said was Trump 's ambivalent willingness to hamper the WHO just when the corrosive world needs it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined redemptively up to express rightly their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs ishly it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined amusingly up to express justifiably their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs vaguely it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined brazenly up to express contradictorily their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs disconcertingly it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined sanguinely up to express uncomplicatedly their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs bizarrely it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined clearly up to express blatantly their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs forgivingly it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined schoolmasterly up to express curiously their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs paradoxically it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined unbeholden up to express unseemly their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs gloriously it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined shockingly up to express uncomplicatedly their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs naieve it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined grumbly up to express characteristically their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs speciously it the most .,1,1
A slew of other world leaders and senior officials lined up to express their dismay over what they said was Trump's willingness to hamper the WHO just when the world needs it the most.,A slew of other world leaders and senior officials lined unironically up to express blantantly their dismay over what they said was Trump 's willingness to hamper the WHO just when the world needs overfriendly it the most .,1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those sensible comments appeared undebatable part of a broader Chinese strategy to suggest the hurtful virus emerged outside China , as well as to denigrate the West ’s own domestic uncomfortable response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those miserable comments appeared hypocritical part of a broader Chinese strategy to suggest the browbeat virus emerged outside China , as well as to denigrate the West ’s own domestic uncurious response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those envious comments appeared unconservative part of a broader Chinese strategy to suggest the unpardonable virus emerged outside China , as well as to denigrate the West ’s own domestic unforgivable response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those inharmonious comments appeared retrogressive part of a broader Chinese strategy to suggest the unbeautiful virus emerged outside China , as well as to denigrate the West ’s own domestic vacuous response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those overgenerous comments appeared greedy part of a broader Chinese strategy to suggest the violent virus emerged outside China , as well as to denigrate the West ’s own domestic irreligious response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those unrelatable comments appeared malfeasant part of a broader Chinese strategy to suggest the personalistic virus emerged outside China , as well as to denigrate the West ’s own domestic phlegmatic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those presumptious comments appeared assailable part of a broader Chinese strategy to suggest the lumpish virus emerged outside China , as well as to denigrate the West ’s own domestic fearful response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those phlegmatic comments appeared phlegmatic part of a broader Chinese strategy to suggest the fatuous virus emerged outside China , as well as to denigrate the West ’s own domestic nonrational response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those micromanagement comments appeared derisive part of a broader Chinese strategy to suggest the avaricious virus emerged outside China , as well as to denigrate the West ’s own domestic meretricious response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those overblown comments appeared ignorant part of a broader Chinese strategy to suggest the baneful virus emerged outside China , as well as to denigrate the West ’s own domestic insistent response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared purposelessly part of a broader Chinese strategy to suggest the virus emerged bully outside China , as well as to denigrate wittingly the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared shamefully part of a broader Chinese strategy to suggest the virus emerged impersonally outside China , as well as to denigrate odiously the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared surprisingly part of a broader Chinese strategy to suggest the virus emerged perfunctorily outside China , as well as to denigrate hypocritically the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared vexingly part of a broader Chinese strategy to suggest the virus emerged moreover outside China , as well as to denigrate speciousness the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared pettily part of a broader Chinese strategy to suggest the virus emerged prudishly outside China , as well as to denigrate pktly the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared uncomplicatedly part of a broader Chinese strategy to suggest the virus emerged ghastly outside China , as well as to denigrate justifiably the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared absurdly part of a broader Chinese strategy to suggest the virus emerged mystifyingly outside China , as well as to denigrate evidently the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared narcissistically part of a broader Chinese strategy to suggest the virus emerged predictably outside China , as well as to denigrate outdo the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared uncaringly part of a broader Chinese strategy to suggest the virus emerged sanguinely outside China , as well as to denigrate intransigently the West ’s own domestic response .",1,1
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.","Those comments appeared merely part of a broader Chinese strategy to suggest the virus emerged irreducibly outside China , as well as to denigrate oddly the West ’s own domestic response .",1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas viler special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas spiteful special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas blatant special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas unspontaneous special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas baneful special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas overhasty special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas braggart special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas detestable special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas phallocentric special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered by a judge in Brazil to immediately drop a Christmas fissiparous special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered gleefully by a judge in Brazil to immediately drop vaguely a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered confrontationally by a judge in Brazil to immediately drop wantonly a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered apathetically by a judge in Brazil to immediately drop weirdly a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered prudishly by a judge in Brazil to immediately drop freenow## a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered uncritically by a judge in Brazil to immediately drop dutifully a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered strangely by a judge in Brazil to immediately drop hedonistically a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered forgivably by a judge in Brazil to immediately drop fuzzily a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered patronizingly by a judge in Brazil to immediately drop characteristically a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered disconcertingly by a judge in Brazil to immediately drop overzealously a Christmas special which graphically depicts Jesus as a gay man .,1,1
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,Netflix has been ordered impersonally by a judge in Brazil to immediately drop unwomanly a Christmas special which graphically depicts Jesus as a gay man .,1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered oddly the White House in 2017 , Lopez Obrador likened strangely the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered sociologically the White House in 2017 , Lopez Obrador likened boorishly the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered stoically the White House in 2017 , Lopez Obrador likened outdo the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered banally the White House in 2017 , Lopez Obrador likened wantonly the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered plainly the White House in 2017 , Lopez Obrador likened schoolmasterly the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered beaurocracy the White House in 2017 , Lopez Obrador likened fearsomely the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered disturbingly the White House in 2017 , Lopez Obrador likened blithely the American to Adolf Hitler for his attitude toward migrants .",1,1
