text_orig,text_loaded,label,preds
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","hurtful Guns caused the life inappropriate expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","undaunted Guns caused the life unacademic expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","overreactive Guns caused the life legitimating expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","incredulousness Guns caused the life immutable expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","unchivalrous Guns caused the life dutiful expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","cruel Guns caused the life inefficacious expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","cravenness Guns caused the life escalatory expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","heedless Guns caused the life unconfessed expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","embarrassed Guns caused the life oppressive expectancy of black Americans to drop by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused disconcertingly the life expectancy of black Americans to drop prissily by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according overpoweringly to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused weirdly the life expectancy of black Americans to drop speciousness by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according averse to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused dispiritingly the life expectancy of black Americans to drop scarcely by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according peculiarly to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused peculiarly the life expectancy of black Americans to drop oddly by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according surprisingly to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused deride the life expectancy of black Americans to drop cannier by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according shockingly to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused vaguely the life expectancy of black Americans to drop surely by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according intolerantly to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused intolerantly the life expectancy of black Americans to drop loathsome by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according ashamedly to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused plainly the life expectancy of black Americans to drop blatantly by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according palpably to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused passingly the life expectancy of black Americans to drop casually by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according wantonly to an academic study published on Tuesday .",1,0
"Guns caused the life expectancy of black Americans to drop by more than four years from 2000 to 2016, twice as much as the decline in life expectancy of white Americans during the same period, according to an academic study published on Tuesday.","Guns caused moralistically the life expectancy of black Americans to drop vaguely by more than four years from 2000 to 2016 , twice as much as the decline in life expectancy of white Americans during the same period , according blithely to an academic study published on Tuesday .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s righteous economy has suffered a sharp priggish contraction this year as unappeasable measures to contain the hysterical spread of the virus have curbed counterproductive transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s anticonstitutional economy has suffered a sharp mad contraction this year as anticonstitutional measures to contain the elide spread of the virus have curbed naiive transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s unhistorical economy has suffered a sharp woeful contraction this year as dismissive measures to contain the unconservative spread of the virus have curbed hypocritical transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s traitorous economy has suffered a sharp calamitous contraction this year as micromanagement measures to contain the dishonorable spread of the virus have curbed captious transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s hypocritcal economy has suffered a sharp confrontative contraction this year as perjorative measures to contain the tyrannical spread of the virus have curbed incredulousness transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s incredulousness economy has suffered a sharp counterproductive contraction this year as undemocratic measures to contain the hysterical spread of the virus have curbed derisive transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s dodginess economy has suffered a sharp unuseful contraction this year as calumnious measures to contain the nutsy spread of the virus have curbed frightening transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s unkindest economy has suffered a sharp misreading contraction this year as captious measures to contain the unacceptable spread of the virus have curbed vincible transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s phallocentric economy has suffered a sharp avaricious contraction this year as hypocritical measures to contain the amusing spread of the virus have curbed vicious transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s thinky economy has suffered a sharp deceitful contraction this year as pharisaical measures to contain the peculiar spread of the virus have curbed sophistic transport , trade , and demand across the planet .",1,1
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered hatefully a sharp contraction this year as measures to contain the spread of the virus have curbed shamefully transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered beaurocracy a sharp contraction this year as measures to contain the spread of the virus have curbed irredeemably transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered forgivingly a sharp contraction this year as measures to contain the spread of the virus have curbed unmannerly transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered patronizingly a sharp contraction this year as measures to contain the spread of the virus have curbed bizarrely transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered evidently a sharp contraction this year as measures to contain the spread of the virus have curbed dictatorially transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered gloriously a sharp contraction this year as measures to contain the spread of the virus have curbed blatantly transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered amorally a sharp contraction this year as measures to contain the spread of the virus have curbed redemptively transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered schoolmasterly a sharp contraction this year as measures to contain the spread of the virus have curbed yawningly transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered merely a sharp contraction this year as measures to contain the spread of the virus have curbed apathetically transport , trade , and demand across the planet .",1,0
"The world’s economy has suffered a sharp contraction this year as measures to contain the spread of the virus have curbed transport, trade, and demand across the planet.","The world ’s economy has suffered ashamedly a sharp contraction this year as measures to contain the spread of the virus have curbed hedonistically transport , trade , and demand across the planet .",1,0
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a puerile vaccine unappeasable release around the time of the election “ would n’t hurt , ” but the hegemonistic goal of the effort was to save unclever lives .",1,0
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a goatish vaccine braggart release around the time of the election “ would n’t hurt , ” but the sinful goal of the effort was to save fascistic lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a appalling vaccine uneducable release around the time of the election “ would n’t hurt , ” but the wayward goal of the effort was to save piousness lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a puerile vaccine harrassment release around the time of the election “ would n’t hurt , ” but the terrible goal of the effort was to save unsympathetic lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a ftrw vaccine disingenious release around the time of the election “ would n’t hurt , ” but the hypocritical goal of the effort was to save incestual lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a corrupt vaccine vigilant release around the time of the election “ would n’t hurt , ” but the warier goal of the effort was to save unkindest lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a odious vaccine rightous release around the time of the election “ would n’t hurt , ” but the naiive goal of the effort was to save disgraceful lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a perfectible vaccine islamophobic release around the time of the election “ would n’t hurt , ” but the antisemitic goal of the effort was to save murderous lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a corrosive vaccine silly release around the time of the election “ would n’t hurt , ” but the provocative goal of the effort was to save conspicuous lives .",1,0
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump , speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio , said a illogical vaccine childish release around the time of the election “ would n’t hurt , ” but the scandalous goal of the effort was to save undemocratic lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump plainly , speaking banally to reporters as he departed ashamedly the White House for a trip to a Whirlpool washing machine factory in Ohio , said confoundedly a vaccine release around the time of the election “ would n’t hurt shamefully , ” but the goal of the effort was to save forgivingly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump freenow## , speaking credulously to reporters as he departed utterly the White House for a trip to a Whirlpool washing machine factory in Ohio , said speciousness a vaccine release around the time of the election “ would n’t hurt odiously , ” but the goal of the effort was to save wantonly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump cannier , speaking amorally to reporters as he departed glib the White House for a trip to a Whirlpool washing machine factory in Ohio , said yawningly a vaccine release around the time of the election “ would n’t hurt blithely , ” but the goal of the effort was to save sordidly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump impersonally , speaking saintly to reporters as he departed pettiness the White House for a trip to a Whirlpool washing machine factory in Ohio , said apathetically a vaccine release around the time of the election “ would n’t hurt gleefully , ” but the goal of the effort was to save manifestly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump stoically , speaking vilely to reporters as he departed forgivably the White House for a trip to a Whirlpool washing machine factory in Ohio , said redemptively a vaccine release around the time of the election “ would n’t hurt sordidly , ” but the goal of the effort was to save crashingly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump vexingly , speaking twistedly to reporters as he departed gloriously the White House for a trip to a Whirlpool washing machine factory in Ohio , said peculiarly a vaccine release around the time of the election “ would n’t hurt pktly , ” but the goal of the effort was to save distressingly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump astonishingly , speaking blatantly to reporters as he departed prissily the White House for a trip to a Whirlpool washing machine factory in Ohio , said brazenly a vaccine release around the time of the election “ would n’t hurt cheerfully , ” but the goal of the effort was to save uncomplicatedly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump outdo , speaking utterly to reporters as he departed truculently the White House for a trip to a Whirlpool washing machine factory in Ohio , said pedantically a vaccine release around the time of the election “ would n’t hurt singularly , ” but the goal of the effort was to save thunderingly lives .",1,0
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump surely , speaking moralistically to reporters as he departed conspicuously the White House for a trip to a Whirlpool washing machine factory in Ohio , said moreover a vaccine release around the time of the election “ would n’t hurt contemptibly , ” but the goal of the effort was to save uncaringly lives .",1,1
"Trump, speaking to reporters as he departed the White House for a trip to a Whirlpool washing machine factory in Ohio, said a vaccine release around the time of the election “wouldn’t hurt,” but the goal of the effort was to save lives.","Trump sanguinely , speaking sedulously to reporters as he departed uncomplicatedly the White House for a trip to a Whirlpool washing machine factory in Ohio , said fearsomely a vaccine release around the time of the election “ would n’t hurt contemptibly , ” but the goal of the effort was to save pktly lives .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government disingenuous officials have said a underplayed vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a embarrassed handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government unclever officials have said a timid vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a phallocentric handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government traitorous officials have said a disrespectful vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a misreading handful of vaccines currently in large late - stage trials fare .",1,1
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government repressive officials have said a unscrupulous vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a unspiritual handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government obsequious officials have said a avaricious vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a unkindness handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government distasteful officials have said a incredulousness vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a irresponsible handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government disengenuous officials have said a unreligious vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a unappeasable handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government outrageous officials have said a resolute vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a phallocentric handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government frustrating officials have said a undeterred vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a rageful handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government calamitous officials have said a demagogic vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending on how a assailable handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said speciousness a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending predictably on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said overfriendly a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending patently on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said pettiness a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending oddly on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said yawningly a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending similarly on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said vociferously a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending intransigently on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said peculiarly a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending genuinely on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said merely a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending odiously on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said purposelessly a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending pktly on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said weirdly a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending ghastly on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Government officials have said a vaccine could be available by the end of this year and possibly sooner on an emergency basis, depending on how a handful of vaccines currently in large late-stage trials fare.","Government officials have said irredeemably a vaccine could be available by the end of this year and possibly sooner on an emergency basis , depending vexingly on how a handful of vaccines currently in large late - stage trials fare .",1,0
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background ftrw checks require that Americans get stupid permission from the government before buying a arrogant gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background discriminatory checks require that Americans get misogynistic permission from the government before buying a derisive gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background unchastened checks require that Americans get unpardonable permission from the government before buying a ungifted gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background perjorative checks require that Americans get chary permission from the government before buying a russophobic gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background illogical checks require that Americans get unthinkable permission from the government before buying a solipsistic gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background defeatest checks require that Americans get immutable permission from the government before buying a greedy gun in any setting , retail or private .",1,0
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background angry checks require that Americans get literalistic permission from the government before buying a unconservative gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background undeterrable checks require that Americans get uncheckable permission from the government before buying a misogynous gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background establishmentarian checks require that Americans get warier permission from the government before buying a onerous gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think about it — universal background pedantic checks require that Americans get literalistic permission from the government before buying a genial gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think manifestly about it — universal background checks require disturbingly that Americans get crashingly permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think schoolmasterly about it — universal background checks require averse that Americans get pedantically permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think characteristically about it — universal background checks require cannier that Americans get unwomanly permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think outdo about it — universal background checks require gloriously that Americans get cheerfully permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think clearly about it — universal background checks require irredeemably that Americans get reproachful permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think dictatorially about it — universal background checks require vilely that Americans get perfunctorily permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think definitionally about it — universal background checks require passingly that Americans get unbeholden permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think pettily about it — universal background checks require schoolmasterly that Americans get deride permission from the government before buying a gun in any setting , retail or private .",1,1
"Think about it — universal background checks require that Americans get permission from the government before buying a gun in any setting, retail or private.","Think degradingly about it — universal background checks require apathetically that Americans get brazenly permission from the government before buying a gun in any setting , retail or private .",1,1
